dish_id,,calories,mass,fat,carb,protein,,,,
dish_1551391083,,0.678510624,282,0.025443262,0.08706028,0.04343617,,,,
dish_1560541680,,1.234449013,77,0.117302195,0.040263,0.023998494,,,,
dish_1561147944,,1.246206618,34,0.107147294,0.066439265,0.024129206,,,,
dish_1551568156,,0.680000025,80,0.014,0.119999988,0.024,,,,
dish_1566247003,,1.550487637,322,0.064765941,0.11833763,0.124187801,,,,
dish_1561393741,,1.144424255,165,0.078521212,0.032036364,0.077430303,,,,
dish_1562703345,,2.659999983,58,0.097,0.330000017,0.11,,,,
dish_1562945967,,3.446000029,104,0.273,0.042,0.19300001,,,,
dish_1559239369,,0.474347819,276,0.002217391,0.115652167,0.011115942,,,,
dish_1551135297,,0.34,75,0.007,0.068,0.007,,,,
dish_1562963648,,1.022626623,247,0.037422579,0.134710211,0.041400632,,,,
dish_1565022027,,0.667327996,267,0.009547273,0.063834753,0.069580708,,,,
dish_1551378684,,0.430000017,59,0.003,0.09,0.034,,,,
dish_1562686492,,1.6,100,0.1,0.03,0.14,,,,
dish_1563997418,,1.521759795,400,0.107939493,0.06137226,0.086667253,,,,
dish_1560456370,,1.389154575,186,0.041097785,0.080223731,0.166339124,,,,
dish_1551318543,,0.289999983,59,0.003,0.09,0.011,,,,
dish_1562686664,,0.569999986,209,0.003,0.14,0.007,,,,
dish_1551377052,,0.990000039,51,0.003,0.002,0.24,,,,
dish_1566851704,,1.325172862,348,0.054589032,0.134531647,0.076758307,,,,
dish_1565724552,,0.365101477,298,0.015677772,0.052761668,0.015506876,,,,
dish_1551314048,,0.96,29,0.015,0.21,0.034,,,,
dish_1560453294,,0.840249659,138,0.020157623,0.041296877,0.117534058,,,,
dish_1566500963,,0.23,25,0.004,0.036,0.029,,,,
dish_1550791302,,0.906907227,194,0.029164948,0.116907216,0.05114433,,,,
dish_1563381738,,1.229818188,96,0.052515917,0.164668229,0.031066229,,,,
dish_1550860919,,0.569999981,161,0.003,0.140000006,0.007,,,,
dish_1558110297,,0.57,51,0.003,0.14,0.007,,,,
dish_1562783605,,0.279999993,270,0.004,0.052999996,0.022,,,,
dish_1562011727,,2.045890725,182,0.122475731,0.028557044,0.195933203,,,,
dish_1564415140,,0.836375151,239,0.03198959,0.044382799,0.081120519,,,,
dish_1551237231,,1.450000061,33,0.06,0.015,0.21,,,,
dish_1566847043,,0.900366679,483,0.050963518,0.031806037,0.07394064,,,,
dish_1565884738,,0.493866065,463,0.002,0.015196544,0.088833695,,,,
dish_1565726915,,0.784380482,251,0.049911096,0.074144394,0.017408323,,,,
dish_1551304741,,1.208654704,223,0.076605381,0.085300444,0.053443946,,,,
dish_1559239256,,0.47,128,0.001,0.12,0.009,,,,
dish_1563824406,,1.225157744,387,0.073571059,0.044284238,0.101749351,,,,
dish_1561737223,,1.50832938,334,0.097362278,0.03284132,0.116194617,,,,
dish_1566502271,,0.826788008,359,0.02926254,0.038120323,0.105683234,,,,
dish_1564605328,,1.550825496,349,0.074135461,0.165707072,0.05813516,,,,
dish_1559332822,,1.324968973,408,0.070153034,0.039051297,0.126693034,,,,
dish_1563908957,,0.464608484,159,0.022470597,0.050463836,0.027728616,,,,
dish_1562168673,,0.771984055,73,0.031105178,0.11801237,0.016835616,,,,
dish_1567542986,,1.216578962,498,0.049240438,0.126425157,0.069762333,,,,
dish_1551314531,,5.360000176,17,0.35,0.529999941,0.07,,,,
dish_1568401090,,1.887605847,614,0.119260583,0.030042344,0.176983712,,,,
dish_1551222935,,0.41,16,0.002,0.1,0.009,,,,
dish_1551493005,,1.46768361,177,0.042779661,0.039406774,0.226847458,,,,
dish_1567106646,,0.303681597,201,0.001726368,0.067671647,0.012721393,,,,
dish_1563302391,,1.290081749,311,0.045322563,0.071938505,0.14474973,,,,
dish_1560369273,,1.397971452,221,0.128616412,0.048143312,0.165919946,,,,
dish_1550874464,,0.899999951,41,0.13,0,0.184,,,,
dish_1566934085,,0.318883124,259,0.020393444,0.028735286,0.015491853,,,,
dish_1558115169,,5.409999857,28,0.419999964,0.014,0.370000036,,,,
dish_1560442374,,0.389000004,233,0.001,0.090999996,0.005,,,,
dish_1551563853,,1.169207317,164,0.033195122,0.050243902,0.16493903,,,,
dish_1560527225,,1.864392382,503,0.130707577,0.063406716,0.105130099,,,,
dish_1558628711,,1.000499992,129,0.001,0.237,0.013,,,,
dish_1551488415,,0.47,10,0.001,0.12,0.009,,,,
dish_1563565415,,1.068581486,284,0.063993454,0.088023567,0.075251433,,,,
dish_1567106668,,0.323830637,248,0.001778226,0.073798395,0.012016129,,,,
dish_1560357297,,1.915556994,492,0.146111791,0.021760163,0.120603654,,,,
dish_1550710758,,2.450237993,143,0.171482524,0.164776224,0.094370636,,,,
dish_1559844458,,0.689999988,81,0.002,0.180000012,0.007,,,,
dish_1560444756,,0.360717701,418,0.001406699,0.091483249,0.005406699,,,,
dish_1558110245,,0.57,51,0.003,0.14,0.007,,,,
dish_1564588820,,0.519999968,156,0.002,0.007,0.1,,,,
dish_1563984199,,0.48161193,670,0.001907463,0.033199999,0.072534333,,,,
dish_1550712654,,1.659594662,148,0.132054061,0.091216216,0.059932439,,,,
dish_1563913588,,2.658999941,68,0.094,0.335000015,0.112,,,,
dish_1565728591,,1.206231727,322,0.04922018,0.091527922,0.096197354,,,,
dish_1556575700,,0,86,0,0,0,,,,
dish_1559849097,,1.525932335,325,0.089366163,0.171156932,0.043880003,,,,
dish_1550779282,,3.445999991,108,0.273000009,0.042,0.193,,,,
dish_1562787745,,1.471685207,58,0.098361517,0.137667638,0.032116621,,,,
dish_1563898107,,1.039371203,424,0.054522351,0.082078439,0.06002813,,,,
dish_1550713065,,6.070000368,57,0.540000018,0.209999982,0.200000018,,,,
dish_1563555126,,1.0097442,245,0.056763359,0.073767245,0.050480041,,,,
dish_1563900120,,0.957073143,49,0.024390245,0.175609755,0.009756102,,,,
dish_1550777827,,0.503820185,178,0.002252809,0.110786522,0.017235955,,,,
dish_1560874548,,0.570000014,72,0.003,0.14,0.007,,,,
dish_1551228296,,0.519999968,94,0.002,0.14,0.003,,,,
dish_1563984296,,0.500961041,871,0.004062445,0.051214251,0.058757475,,,,
dish_1558721959,,0.180000016,62,0.002,0.039,0.009,,,,
dish_1561491154,,1.051502949,158,0.116808804,0.035533759,0.115831253,,,,
dish_1563477736,,1.183962829,234,0.063797188,0.066390316,0.089581944,,,,
dish_1558639195,,0.688583815,346,0.00899422,0.162427737,0.01316185,,,,
dish_1551492023,,1.450000053,19,0.06,0.015,0.21,,,,
dish_1560454970,,0.180000018,55,0.002,0.039,0.009,,,,
dish_1550773162,,6.070000324,37,0.540000027,0.21,0.2,,,,
dish_1550793300,,0.714181795,220,0.00235,0.165545445,0.012581818,,,,
dish_1556575083,,0.43,64,0.003,0.09,0.034,,,,
dish_1562099157,,1.340730971,207,0.067930242,0.096111251,0.087327121,,,,
dish_1559581198,,1.554999901,152,0.104999993,0.012,0.125,,,,
dish_1560800918,,1.770641125,40,0.098126025,0.1932274,0.04958905,,,,
dish_1563218201,,2.262000058,156,0.149000006,0.001,0.226000006,,,,
dish_1551381173,,2.180000063,32,0.029,0.45,0.06,,,,
dish_1551379162,,0.57,75,0.003,0.14,0.007,,,,
dish_1558722748,,1.060999959,49,0.024,0.22,0.031,,,,
dish_1567628193,,1.122284838,439,0.091149907,0.097934506,0.093549064,,,,
dish_1566328988,,1.878763324,398,0.067539123,0.168102802,0.141491339,,,,
dish_1560441339,,1.822597357,154,0.117480526,0.071779214,0.1135,,,,
dish_1563898688,,0.349999989,93,0.004,0.07,0.024,,,,
dish_1565021965,,0.51999996,177,0.002,0.007,0.100000006,,,,
dish_1550861994,,0.519999964,28,0.002,0.14,0.003,,,,
dish_1561753021,,1.602401014,573,0.080660682,0.07527164,0.142834342,,,,
dish_1565640576,,1.150885993,267,0.060262839,0.044129831,0.107768064,,,,
dish_1551134895,,0.793466647,150,0.00742,0.157933327,0.033766667,,,,
dish_1560543605,,0.969203377,501,0.054453894,0.045214629,0.126852862,,,,
dish_1550777124,,0.1,53,0,0.02,0.01,,,,
dish_1560961385,,0.851604058,293,0.040378836,0.081208201,0.04362116,,,,
dish_1565711453,,1.480000052,134,0.11,0.016,0.100000007,,,,
dish_1564590115,,0.957073116,121,0.02439024,0.17560976,0.009756099,,,,
dish_1561577731,,0.821130901,334,0.039688722,0.040058623,0.078769599,,,,
dish_1550772617,,1.020399982,225,0.05832,0.068666667,0.060924444,,,,
dish_1551566592,,1.649999912,57,0.036,0,0.31,,,,
dish_1568044634,,0.52369251,789,0.00526347,0.048849331,0.062769267,,,,
dish_1561663914,,1.255604068,205,0.051429122,0.099330454,0.106833024,,,,
dish_1550861520,,1.459968206,126,0.079460317,0.122238087,0.064579365,,,,
dish_1564082323,,1.445678004,518,0.048243021,0.043372085,0.200024624,,,,
dish_1562613898,,0.744666957,162,0.037201278,0.093808981,0.026855846,,,,
dish_1563566626,,1.149999963,54,0.107,0.063,0.008,,,,
dish_1567023161,,1.057462664,134,0.045701493,0.037522388,0.123313433,,,,
dish_1551490670,,1.15,45,0.107,0.063,0.008,,,,
dish_1558722370,,0.25,79,0.003,0.05,0.018,,,,
dish_1561060613,,1.064714632,304,0.038234457,0.101773201,0.083180391,,,,
dish_1561575445,,0.288279927,123,0.007204211,0.053762154,0.014068545,,,,
dish_1559060055,,0.330000012,81,0.003,0.08,0.007,,,,
dish_1558381840,,1.649999971,69,0.036,0,0.309999986,,,,
dish_1562873416,,0.440000008,119,0.021,0.043,0.032,,,,
dish_1558381708,,0.31,53,0.001,0.07,0.018,,,,
dish_1563553780,,3.339693539,167,0.254710257,0.142565766,0.154299401,,,,
dish_1561661806,,2.061527551,89,0.094386629,0.110398573,0.18242482,,,,
dish_1563222800,,2.070671815,146,0.079482322,0.122796514,0.207726336,,,,
dish_1568060461,,1.239350168,304,0.065983138,0.045394783,0.114770576,,,,
dish_1550792023,,0.519999981,53,0.002,0.14,0.003,,,,
dish_1560961202,,1.118104523,153,0.076052288,0.033294118,0.075660131,,,,
dish_1561737293,,1.260726448,636,0.072448113,0.087781439,0.065922959,,,,
dish_1550876619,,0.34,30,0.007,0.068,0.007,,,,
dish_1566590946,,1.778999461,228,0.090258123,0.039369259,0.185706789,,,,
dish_1565021220,,1.506130568,361,0.083049975,0.11513013,0.076332288,,,,
dish_1551232905,,1.379999956,45,0.021,0.25,0.045,,,,
dish_1562701956,,0.18,38,0.002,0.039,0.009,,,,
dish_1563475874,,0.370637446,251,0.00159761,0.090478084,0.008884462,,,,
dish_1563379163,,1.856469979,146,0.108450507,0.13915611,0.074809123,,,,
dish_1550861584,,0.88999995,40,0.003,0.23,0.011,,,,
dish_1563551360,,1.480000069,218,0.11,0.016,0.100000005,,,,
dish_1563563289,,1.522486138,218,0.103821106,0.02253211,0.129252294,,,,
dish_1561739160,,0.57,61,0.003,0.14,0.007,,,,
dish_1550862733,,0.549112871,124,0.004556452,0.134338718,0.007193548,,,,
dish_1551124591,,0.34,63,0.007,0.068,0.007,,,,
dish_1562009182,,1.117627442,274,0.075498573,0.039214526,0.085210255,,,,
dish_1550792824,,1.031870981,155,0.036593548,0.100903219,0.070258058,,,,
dish_1562007763,,0.975504933,298,0.021287268,0.159083654,0.03973053,,,,
dish_1559845046,,1.515101338,207,0.087888884,0.154212565,0.053024155,,,,
dish_1563219056,,1.615773872,258,0.085073864,0.083836609,0.125426671,,,,
dish_1559846334,,0.541510751,233,0.001412017,0.140738197,0.006746781,,,,
dish_1558372948,,5.781000218,119,0.494999992,0.227,0.224,,,,
dish_1565033220,,1.571980934,578,0.102669548,0.033221457,0.13263668,,,,
dish_1562010394,,1.625952095,116,0.111514603,0.031966078,0.122065345,,,,
dish_1563395341,,2.658999981,54,0.094,0.335,0.112,,,,
dish_1558114609,,3.380612563,160,0.25764375,0.091550006,0.182125006,,,,
dish_1561405332,,0.349999981,53,0.004,0.07,0.024,,,,
dish_1566415558,,0.722652731,234,0.06233635,0.054965786,0.063779885,,,,
dish_1558629578,,0.25,90,0.003,0.05,0.018,,,,
dish_1559593722,,1.326065349,106,0.115097491,0.064498934,0.026218566,,,,
dish_1561480439,,0.820962894,189,0.025899471,0.127597878,0.030407407,,,,
dish_1562702355,,0.695787222,99,0.058808505,0.035085101,0.016574465,,,,
dish_1551390429,,0.61,100,0.005,0.15000001,0.011,,,,
dish_1563220171,,1.282299284,363,0.037785094,0.093855099,0.137791782,,,,
dish_1550711385,,0.903940319,335,0.034441788,0.107856716,0.041838809,,,,
dish_1551392958,,0.901176447,85,0.008011765,0.176117647,0.050870588,,,,
dish_1551566047,,0.5,75,0.001,0.13,0.005,,,,
dish_1568314951,,1.526552172,325,0.093121425,0.057521046,0.118065655,,,,
dish_1563221025,,1.995494317,123,0.105600285,0.035444033,0.21094935,,,,
dish_1559674781,,0.40226603,203,0.001128079,0.101527099,0.005256158,,,,
dish_1563827162,,0.90265522,354,0.027482969,0.097055404,0.070748576,,,,
dish_1560798707,,2.144043187,139,0.07392805,0.275899266,0.092374108,,,,
dish_1568315177,,1.283313284,497,0.07407673,0.069836537,0.090813511,,,,
dish_1558031675,,1.3826778,180,0.062377778,0.144177778,0.063044444,,,,
dish_1566244863,,0.217896544,261,0.002195402,0.041091954,0.018712644,,,,
dish_1558116001,,2.555188372,223,0.176802682,0.125206283,0.127143502,,,,
dish_1551233007,,0.524878039,205,0.006795122,0.100975615,0.024356098,,,,
dish_1560369102,,0.576351826,121,0.042883752,0.040309711,0.021274661,,,,
dish_1558724932,,5.780999931,72,0.494999986,0.227,0.224,,,,
dish_1565638550,,1.291426972,215,0.05915214,0.046767809,0.140113786,,,,
dish_1561741174,,2.175575186,113,0.164867248,0.015646018,0.147787619,,,,
dish_1560367676,,2.174854626,198,0.12989447,0.032442727,0.205552111,,,,
dish_1551390087,,0.77918472,157,0.025509554,0.096350312,0.052955408,,,,
dish_1551490399,,3.446000104,48,0.273,0.042,0.193,,,,
dish_1560356566,,3.177464732,213,0.2438967,0.01513615,0.216619714,,,,
dish_1558640563,,0.18,23,0.002,0.039,0.009,,,,
dish_1550876748,,1.6,19,0.15,0.09,0.02,,,,
dish_1550777418,,6.07000025,28,0.540000036,0.21,0.2,,,,
dish_1562688482,,1.144733675,169,0.049810645,0.116982249,0.064284024,,,,
dish_1562875241,,1.744325505,275,0.059283655,0.134981815,0.161045935,,,,
dish_1563563240,,1.149999976,42,0.107,0.063,0.008,,,,
dish_1551306375,,1.974622472,106,0.080858481,0.219773594,0.090773594,,,,
dish_1551564176,,0.730000036,55,0.048,0.019,0.08,,,,
dish_1565711270,,0.340000011,93,0.002,0.08,0.008,,,,
dish_1565378680,,1.140970963,81,0.03398058,0.185436901,0.040776704,,,,
dish_1565972429,,0.563771235,831,0.006014616,0.046106928,0.071033285,,,,
dish_1558719145,,1.315079322,416,0.088512026,0.115730762,0.044454332,,,,
dish_1561578676,,0.946584089,224,0.046186478,0.060879969,0.073400795,,,,
dish_1551323073,,1.218787838,198,0.05330303,0.117828283,0.062383838,,,,
dish_1551323262,,0.5,84,0.001,0.13,0.005,,,,
dish_1551567471,,1.450000061,49,0.06,0.015,0.21,,,,
dish_1560366410,,0.611886104,96,0.047036271,0.039499938,0.022791073,,,,
dish_1565637504,,0.5,56,0.001,0.13,0.005,,,,
dish_1559667994,,2.090610272,213,0.119530512,0.168089207,0.086368075,,,,
dish_1567613019,,0.583761763,645,0.007380602,0.060462809,0.060679372,,,,
dish_1551304155,,0.864444478,180,0.002844444,0.13355555,0.080888883,,,,
dish_1551224447,,0.899999968,93,0.129999989,0,0.184,,,,
dish_1551566499,,1.649999941,34,0.036,0,0.31,,,,
dish_1562777037,,1.258909439,171,0.087830351,0.032575064,0.084828982,,,,
dish_1558640849,,0.442184832,238,0.002243697,0.113697475,0.007310924,,,,
dish_1550861074,,0.889999986,140,0.003,0.230000007,0.011,,,,
dish_1562603895,,2.452915569,517,0.175583447,0.132760526,0.090878145,,,,
dish_1558457468,,0.340000014,70,0.002,0.08,0.008,,,,
dish_1558630038,,0.25,51,0.003,0.05,0.018,,,,
dish_1564170836,,1.778999385,135,0.090258111,0.039369252,0.18570677,,,,
dish_1566230300,,0.607024133,662,0.006276435,0.05379758,0.072415412,,,,
dish_1564774805,,1.759464598,353,0.118088351,0.043220006,0.12730049,,,,
dish_1562871537,,1.237857309,554,0.055558886,0.095694643,0.090571014,,,,
dish_1560527105,,0.891589385,104,0.036979923,0.124611317,0.020446519,,,,
dish_1564590288,,0.548179051,848,0.005238466,0.067316955,0.052876761,,,,
dish_1562008394,,0.1,24,0,0.02,0.01,,,,
dish_1560445004,,1.171027241,290,0.072467048,0.084274569,0.050853417,,,,
dish_1551395580,,1.299999957,47,0.003,0.28,0.027,,,,
dish_1562875940,,0.925040287,418,0.055461921,0.126748766,0.062904321,,,,
dish_1563207406,,0.839887219,443,0.031742664,0.105537242,0.036085781,,,,
dish_1560975346,,1.45686858,224,0.066628464,0.019977924,0.183092545,,,,
dish_1559674074,,2.660000208,53,0.097,0.33,0.11,,,,
dish_1562873264,,0.846386924,595,0.059688356,0.112493768,0.056022901,,,,
dish_1551227669,,0.334609074,243,0.002884774,0.069629638,0.024057613,,,,
dish_1560527745,,0.589000013,149,0.004,0.036,0.100000007,,,,
dish_1565195436,,2.079015409,164,0.12665972,0.117742726,0.111493159,,,,
dish_1551322934,,0.22,34,0.003,0.033,0.031,,,,
dish_1550705669,,0.775130906,191,0.014151832,0.043664921,0.119528806,,,,
dish_1566844803,,1.100528533,227,0.048475771,0.119876652,0.056422912,,,,
dish_1560456794,,1.091932904,188,0.123196388,0.041027824,0.128009814,,,,
dish_1563563378,,1.098125231,351,0.065076926,0.049065527,0.085327638,,,,
dish_1563479625,,0.946959023,214,0.044195477,0.07313207,0.070977724,,,,
dish_1562871363,,1.756235614,140,0.03355,0.298464314,0.055535714,,,,
dish_1550711598,,0.25,91,0.003,0.05,0.018,,,,
dish_1566850142,,1.637152014,284,0.111806937,0.031875162,0.124035447,,,,
dish_1550788505,,0.607316129,272,0.035448526,0.098235298,0.051470588,,,,
dish_1562775356,,1.48000005,120,0.11,0.016,0.1,,,,
dish_1551375480,,0.563465898,176,0.0025625,0.081931818,0.060505682,,,,
dish_1564086709,,1.281010831,307,0.047704928,0.175891726,0.050834694,,,,
dish_1557937758,,0.834242164,128,0.017671875,0.147906258,0.027578125,,,,
dish_1566316558,,1.864213023,263,0.153099015,0.021206179,0.097569171,,,,
dish_1551494095,,1.65,70,0.036,0,0.310000014,,,,
dish_1550785481,,0.899999983,119,0.129999992,0,0.184,,,,
dish_1550861835,,0.908014401,277,0.039581227,0.110527065,0.037783394,,,,
dish_1563295016,,1.618734139,79,0.096468354,0.10356962,0.088164557,,,,
dish_1551565945,,0.549269646,178,0.025803371,0.096949438,0.00941573,,,,
dish_1558110478,,1.276018602,161,0.042242236,0.173490677,0.051559012,,,,
dish_1568320383,,2.230225077,196,0.096859316,0.191418842,0.137062464,,,,
dish_1558639306,,0.41,99,0.002,0.10000001,0.009,,,,
dish_1551381050,,2.13607848,102,0.085362755,0.270088235,0.092862745,,,,
dish_1566931116,,0.25,142,0.003,0.05,0.018,,,,
dish_1561061123,,1.118853401,357,0.057158126,0.075306238,0.087097308,,,,
dish_1550707110,,1.931143754,334,0.129577841,0.07965868,0.105212584,,,,
dish_1558376938,,0.690000014,74,0.002,0.180000014,0.007,,,,
dish_1563468362,,0.688438186,598,0.016720104,0.097492174,0.039464696,,,,
dish_1560543583,,0.72759238,350,0.063964374,0.051438957,0.068842474,,,,
dish_1566230258,,0.611897369,585,0.006707692,0.042451282,0.081025644,,,,
dish_1567542843,,2.181928282,216,0.091472713,0.19769981,0.131896583,,,,
dish_1565981848,,0.744497126,198,0.056019914,0.041410384,0.076228379,,,,
dish_1566849955,,0.511006938,288,0.026260417,0.071298611,0.009100694,,,,
dish_1558373008,,3.446000192,73,0.273000014,0.042,0.193000014,,,,
dish_1561577598,,2.069852483,393,0.117434845,0.068389112,0.170971333,,,,
dish_1566838351,,0.45565946,417,0.001971223,0.115189448,0.005971223,,,,
dish_1563565761,,0.557627503,159,0.049392686,0.036982522,0.071912195,,,,
dish_1561662022,,0.961965536,166,0.071961036,0.074947723,0.017620873,,,,
dish_1565117990,,1.531578947,380,0.033373682,0.083342111,0.212723682,,,,
dish_1558460138,,0.18,56,0.002,0.039,0.009,,,,
dish_1563479596,,0.691215616,151,0.035438642,0.084481954,0.025019914,,,,
dish_1562874203,,1.091932919,332,0.123196395,0.041027822,0.128009819,,,,
dish_1564675157,,0.735664743,284,0.01469306,0.149313993,0.00829131,,,,
dish_1561580552,,0.25,89,0.003,0.05,0.018,,,,
dish_1561737248,,1.775081266,394,0.116038066,0.076571063,0.102459398,,,,
dish_1551226892,,2.180000065,31,0.029,0.45,0.06,,,,
dish_1568666303,,0.791428539,560,0.015149998,0.035303571,0.130164296,,,,
dish_1558638924,,0.25,25,0.003,0.05,0.018,,,,
dish_1561494001,,0.753184495,216,0.064095542,0.036838657,0.016298204,,,,
dish_1566502000,,0.342439027,184,0.026341462,0.021463418,0.014634147,,,,
dish_1562010130,,1.697307343,376,0.099822979,0.076207997,0.125698952,,,,
dish_1562097001,,1.267654639,418,0.098657179,0.096576407,0.112179933,,,,
dish_1551224833,,0.458030285,330,0.001863636,0.119545458,0.007375758,,,,
dish_1550706766,,0.866563449,323,0.017656347,0.019040248,0.152513935,,,,
dish_1558640477,,1.061,56,0.024,0.22,0.031,,,,
dish_1561061593,,0.816511231,52,0.031920577,0.083830962,0.061995923,,,,
dish_1563302420,,1.143376068,381,0.039169291,0.076844323,0.119787672,,,,
dish_1557863012,,0.1,31,0,0.02,0.01,,,,
dish_1551125436,,0.376056352,142,0.005070423,0.07656338,0.020197183,,,,
dish_1565382803,,2.030556887,177,0.086224593,0.243670531,0.075518282,,,,
dish_1564516760,,1.345680678,329,0.058423945,0.03578803,0.160356468,,,,
dish_1565895879,,0.418535736,231,0.013703571,0.065535714,0.022092857,,,,
dish_1568318316,,1.769090852,297,0.117979788,0.020521886,0.161717168,,,,
dish_1559242155,,0.572000025,203,0.001,0.151999995,0.004,,,,
dish_1567023335,,1.18236235,117,0.102733957,0.049850034,0.028096444,,,,
dish_1550778694,,0.976341433,164,0.023121951,0.18158536,0.017902439,,,,
dish_1551567937,,0.25,56,0.003,0.05,0.018,,,,
dish_1563566909,,1.190000075,187,0.004,0.25,0.05,,,,
dish_1558637932,,0.631773504,393,0.005875318,0.154936384,0.010895674,,,,
dish_1550796973,,0.519999977,87,0.002,0.14,0.003,,,,
dish_1563294522,,0.62741417,400,0.012018493,0.134180288,0.007335048,,,,
dish_1557937157,,1.310885609,271,0.081634683,0.054243546,0.089822875,,,,
dish_1565727791,,1.222969747,99,0.066666667,0.062232323,0.103818182,,,,
dish_1561753477,,1.543810818,280,0.086982229,0.067102325,0.121759825,,,,
dish_1564675060,,0.3,77,0.002,0.076,0.006,,,,
dish_1551378762,,0.363594778,153,0.002300654,0.080359477,0.01945098,,,,
dish_1550777860,,0.503820185,178,0.002252809,0.110786522,0.017235955,,,,
dish_1558030289,,0.36,107,0.001,0.09,0.005,,,,
dish_1551567170,,2.262018556,108,0.186712972,0.12475,0.077685185,,,,
dish_1566416339,,0.419246715,186,0.018335059,0.062654909,0.013385441,,,,
dish_1560441511,,0.422113805,123,0.002406504,0.103252033,0.00702439,,,,
dish_1551390006,,0.730000025,80,0.048,0.019,0.08,,,,
dish_1558640604,,0.519999966,117,0.002,0.139999991,0.003,,,,
dish_1559667973,,1.868491743,179,0.100446927,0.139234648,0.097834637,,,,
dish_1567110811,,1.90775878,282,0.110792248,0.076269199,0.141564688,,,,
dish_1551487735,,0.204,20,0.001,0.039,0.022,,,,
dish_1551224928,,0.519999953,129,0.002,0.139999992,0.003,,,,
dish_1563568118,,1.043536172,134,0.120403761,0.034003507,0.137429194,,,,
dish_1562097653,,1.138877647,102,0.058051814,0.137828412,0.033083618,,,,
dish_1551393161,,2.549105195,190,0.183268437,0.163847374,0.0990579,,,,
dish_1560367153,,0.461346362,254,0.024801638,0.054443374,0.039967264,,,,
dish_1550776854,,5.36,12,0.35,0.53,0.07,,,,
dish_1563220058,,2.819999981,52,0.12,0.319999981,0.12,,,,
dish_1558632799,,1.061,19,0.024,0.22,0.031,,,,
dish_1551396309,,3.557142779,77,0.261701286,0.246038961,0.116493506,,,,
dish_1563305083,,1.370539759,901,0.062996381,0.035578636,0.163697915,,,,
dish_1565034234,,0.25,175,0.003,0.05,0.018,,,,
dish_1564083508,,1.22783108,225,0.081986671,0.026733333,0.101422213,,,,
dish_1551305257,,0.667046658,193,0.012704663,0.123839373,0.026813472,,,,
dish_1567629081,,2.658999978,90,0.094,0.335000022,0.112,,,,
dish_1563391453,,0.780641039,307,0.047048202,0.031684909,0.087486622,,,,
dish_1558373405,,0.34,40,0.002,0.08,0.008,,,,
dish_1551395022,,1.64999993,43,0.036,0,0.31,,,,
dish_1562702007,,0.24784069,100,0.00871068,0.03561408,0.00892431,,,,
dish_1563811611,,1.480000008,132,0.11,0.016,0.1,,,,
dish_1566414924,,1.090229925,227,0.077616965,0.089942934,0.020753115,,,,
dish_1567801830,,1.3187681,201,0.056202781,0.1365331,0.069631935,,,,
dish_1551391197,,0.98999995,40,0.003,0.002,0.239999975,,,,
dish_1563568025,,0.991847607,247,0.068693113,0.117275834,0.078729737,,,,
dish_1561575068,,0.967744741,436,0.040557599,0.03816661,0.113693326,,,,
dish_1551138312,,0.7718778,180,0.0094,0.153038894,0.025327778,,,,
dish_1557861795,,0.44,31,0.021,0.043,0.032,,,,
dish_1563389153,,1.546671732,224,0.024078031,0.308351348,0.052221549,,,,
dish_1563216412,,0.841219424,205,0.003482927,0.178585371,0.02555122,,,,
dish_1561666923,,1.269737765,425,0.051904969,0.131035525,0.082218233,,,,
dish_1565724235,,1.225975072,209,0.040597024,0.038842928,0.173286254,,,,
dish_1551492790,,0.532371129,194,0.033417526,0.046061861,0.029092784,,,,
dish_1565897680,,1.902342847,405,0.157375044,0.040916094,0.093656395,,,,
dish_1565383128,,1.316401164,456,0.086396928,0.030721491,0.109699559,,,,
dish_1551488197,,0.907402636,77,0.031922078,0.042597403,0.117025961,,,,
dish_1559233445,,0.5,49,0.001,0.13,0.005,,,,
dish_1550769882,,1.042343698,192,0.047375,0.10371875,0.05171875,,,,
dish_1550789705,,2.5,90,0.150000011,0,0.26,,,,
dish_1563217804,,1.073931593,459,0.054838858,0.049356229,0.097572484,,,,
dish_1563898084,,1.092430672,384,0.059472596,0.078128268,0.065031057,,,,
dish_1557937427,,1.554999941,17,0.105,0.012,0.125,,,,
dish_1558629041,,0.761079704,226,0.037150442,0.060672566,0.048469027,,,,
dish_1566588066,,1.007532737,562,0.039467075,0.085506657,0.078062336,,,,
dish_1565034661,,1.505570295,146,0.103763774,0.111765329,0.042001397,,,,
dish_1560973984,,0.878016703,195,0.033385569,0.132870482,0.031221903,,,,
dish_1558381943,,0.23,60,0.004,0.036,0.029,,,,
dish_1565637548,,0.916040461,102,0.022003422,0.16332,0.022010284,,,,
dish_1562168365,,0.5,140,0.001,0.129999993,0.005,,,,
dish_1551393021,,0.730000043,69,0.048,0.019,0.08,,,,
dish_1558642458,,0.25,92,0.003,0.05,0.018,,,,
dish_1564514953,,0.889320836,281,0.078539826,0.067681274,0.093885224,,,,
dish_1550785599,,0.623055595,252,0.062825397,0.045575401,0.09406746,,,,
dish_1560456833,,0.930114907,378,0.06328286,0.100828646,0.082264143,,,,
dish_1566246573,,1.33861058,421,0.065983371,0.034964368,0.150769603,,,,
dish_1561574600,,0.32980392,100,0.01176471,0.05784314,0.00980392,,,,
dish_1559848882,,0.563236268,254,0.001417323,0.147409441,0.004834646,,,,
